fdc_id,source,version,url,description,display_name,preparation,aliases,kcal,protein_g,fat_g,carbs_g,energy_nutrient_id
170990,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/170990/nutrients,"Babyfood, yogurt, whole milk, with fruit, multigrain cereal and added iron fortified","Babyfood, yogurt, whole milk, with fruit, multigrain cereal and added iron fortified",,,92,3.05,3.08,13,1008
174602,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/174602/nutrients,Bacon and beef sticks,Bacon and beef sticks,,,517,29.1,44.2,0.8,1008
169893,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/169893/nutrients,"Bacon bits, meatless","Bacon bits, meatless",,,476,32,25.9,28.6,1008
172439,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/172439/nutrients,"Bacon, meatless","Bacon, meatless",,,309,11.69,29.52,5.31,1008
168382,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/168382/nutrients,"Bacon, pre-sliced, reduced/low sodium, unprepared","Bacon, pre-sliced, reduced/low sodium, unprepared",,,407,12.53,39.27,0.83,1008
171640,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/171640/nutrients,"Bacon, turkey, low sodium","Bacon, turkey, low sodium",,,253,13.33,20,4.8,1008
171639,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/171639/nutrients,"Bacon, turkey, microwaved","Bacon, turkey, microwaved",,,368,29.5,25.87,4.24,1008
174592,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/174592/nutrients,"Bacon, turkey, unprepared","Bacon, turkey, unprepared",,,226,15.94,16.93,1.89,1008
172664,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/172664/nutrients,"Bagels, cinnamon-raisin","Bagels, cinnamon-raisin",,,274,9.8,1.7,55.2,1008
172665,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/172665/nutrients,"Bagels, cinnamon-raisin, toasted","Bagels, cinnamon-raisin, toasted",toasted,,294,10.6,1.8,59.3,1008
174901,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/174901/nutrients,"Bagels, egg","Bagels, egg",,,278,10.6,2.1,53,1008
171852,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/171852/nutrients,"Bagels, multigrain","Bagels, multigrain",,,241,9.9,1.24,47.47,1008
172666,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/172666/nutrients,"Bagels, oat bran","Bagels, oat bran",,,255,10.7,1.2,53.3,1008
174899,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/174899/nutrients,"Bagels, plain, enriched, with calcium propionate (includes onion, poppy, sesame)","Bagels, plain, enriched, with calcium propionate (includes onion, poppy, sesame)",,,264,10.56,1.32,52.38,1008
174900,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/174900/nutrients,"Bagels, plain, enriched, with calcium propionate (includes onion, poppy, sesame), toasted","Bagels, plain, enriched, with calcium propionate (includes onion, poppy, sesame), toasted",toasted,,287,11.14,1.43,57.39,1008
175049,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/175049/nutrients,"Bagels, plain, enriched, without calcium propionate (includes onion, poppy, sesame)","Bagels, plain, enriched, without calcium propionate (includes onion, poppy, sesame)",,,275,10.5,1.6,53.4,1008
175050,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/175050/nutrients,"Bagels, plain, unenriched, with calcium propionate (includes onion, poppy, sesame)","Bagels, plain, unenriched, with calcium propionate (includes onion, poppy, sesame)",,,275,10.5,1.6,53.4,1008
175051,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/175051/nutrients,"Bagels, plain, unenriched, without calcium propionate(includes onion, poppy, sesame)","Bagels, plain, unenriched, without calcium propionate(includes onion, poppy, sesame)",,,275,10.5,1.6,53.4,1008
167533,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/167533/nutrients,"Bagels, wheat","Bagels, wheat",,,250,10.2,1.53,48.89,1008
174092,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/174092/nutrients,"Bagels, whole grain white","Bagels, whole grain white",,,255,9.3,0,54.52,1008
169584,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/169584/nutrients,"Baking chocolate, MARS SNACKFOOD US, M&M's Milk Chocolate Mini Baking Bits","Baking chocolate, MARS SNACKFOOD US, M&M's Milk Chocolate Mini Baking Bits",,,502,4.78,23.36,68.4,1008
169581,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/169581/nutrients,"Baking chocolate, MARS SNACKFOOD US, M&M's Semisweet Chocolate Mini Baking Bits","Baking chocolate, MARS SNACKFOOD US, M&M's Semisweet Chocolate Mini Baking Bits",,,517,4.44,26.15,65.96,1008
167999,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/167999/nutrients,"Baking chocolate, mexican, squares","Baking chocolate, mexican, squares",,,426,3.64,15.59,77.41,1008
167567,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/167567/nutrients,"Baking chocolate, unsweetened, liquid","Baking chocolate, unsweetened, liquid",,,472,12.1,47.7,36.2,1008
167568,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/167568/nutrients,"Baking chocolate, unsweetened, squares","Baking chocolate, unsweetened, squares",,,642,14.32,52.31,28.42,1008
168495,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/168495/nutrients,"Balsam-pear (bitter gourd), leafy tips, cooked, boiled, drained, with salt","Balsam-pear (bitter gourd), leafy tips, cooked, boiled, drained, with salt","cooked, boiled",,32,3.6,0.2,6.16,1008
168392,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/168392/nutrients,"Balsam-pear (bitter gourd), leafy tips, cooked, boiled, drained, without salt","Balsam-pear (bitter gourd), leafy tips, cooked, boiled, drained, without salt","cooked, boiled",,34,3.6,0.2,6.68,1008
168391,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/168391/nutrients,"Balsam-pear (bitter gourd), leafy tips, raw","Balsam-pear (bitter gourd), leafy tips, raw",raw,,30,5.3,0.69,3.29,1008
168496,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/168496/nutrients,"Balsam-pear (bitter gourd), pods, cooked, boiled, drained, with salt","Balsam-pear (bitter gourd), pods, cooked, boiled, drained, with salt","cooked, boiled",,19,0.84,0.18,4.32,1008
168394,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/168394/nutrients,"Balsam-pear (bitter gourd), pods, cooked, boiled, drained, without salt","Balsam-pear (bitter gourd), pods, cooked, boiled, drained, without salt","cooked, boiled",,19,0.84,0.18,4.32,1008
168393,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/168393/nutrients,"Balsam-pear (bitter gourd), pods, raw","Balsam-pear (bitter gourd), pods, raw",raw,,17,1,0.17,3.7,1008
169212,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/169212/nutrients,"Bamboo shoots, canned, drained solids","Bamboo shoots, canned, drained solids",canned,,19,1.72,0.4,3.22,1008
168497,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/168497/nutrients,"Bamboo shoots, cooked, boiled, drained, with salt","Bamboo shoots, cooked, boiled, drained, with salt","cooked, boiled",,11,1.53,0.22,1.52,1008
169211,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/169211/nutrients,"Bamboo shoots, cooked, boiled, drained, without salt","Bamboo shoots, cooked, boiled, drained, without salt","cooked, boiled",,12,1.53,0.22,1.92,1008
169210,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/169210/nutrients,"Bamboo shoots, raw","Bamboo shoots, raw",raw,,27,2.6,0.3,5.2,1008
173945,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/173945/nutrients,"Bananas, dehydrated, or banana powder","Bananas, dehydrated, or banana powder",,,346,3.89,1.81,88.28,1008
173944,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/173944/nutrients,"Bananas, raw","Банан, сырой",raw,банан|банан сырой,89,1.09,0.33,22.84,1008
169783,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/169783/nutrients,"BANQUET, Salisbury Steak With Gravy, family size, frozen, unprepared","BANQUET, Salisbury Steak With Gravy, family size, frozen, unprepared",frozen,,155,6.89,11.1,6.96,1008
167806,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/167806/nutrients,Baobab powder,Baobab powder,,,250,3.69,0.47,79.65,1008
171601,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/171601/nutrients,"Barbecue loaf, pork, beef","Barbecue loaf, pork, beef",,,173,15.84,8.9,6.4,1008
169739,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/169739/nutrients,Barley flour or meal,Barley flour or meal,,,345,10.5,1.6,74.52,1008
169740,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/169740/nutrients,Barley malt flour,Barley malt flour,,,361,10.28,1.84,78.3,1008
170283,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/170283/nutrients,"Barley, hulled","Barley, hulled",,,354,12.48,2.3,73.48,1008
170285,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/170285/nutrients,"Barley, pearled, cooked","Barley, pearled, cooked",cooked,,123,2.26,0.44,28.22,1008
170284,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/170284/nutrients,"Barley, pearled, raw","Barley, pearled, raw",raw,,352,9.91,1.16,77.72,1008
172232,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/172232/nutrients,"Basil, fresh","Basil, fresh",,,23,3.15,0.64,2.65,1008
173789,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/173789/nutrients,"Beans, adzuki, mature seed, cooked, boiled, with salt","Beans, adzuki, mature seed, cooked, boiled, with salt","cooked, boiled",,128,7.52,0.1,24.77,1008
173729,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/173729/nutrients,"Beans, adzuki, mature seeds, canned, sweetened","Beans, adzuki, mature seeds, canned, sweetened",canned,,237,3.8,0.03,55.01,1008
173728,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/173728/nutrients,"Beans, adzuki, mature seeds, cooked, boiled, without salt","Beans, adzuki, mature seeds, cooked, boiled, without salt","cooked, boiled",,128,7.52,0.1,24.77,1008
173727,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/173727/nutrients,"Beans, adzuki, mature seeds, raw","Beans, adzuki, mature seeds, raw",raw,,329,19.87,0.53,62.9,1008
168128,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/168128/nutrients,"Beans, baked, canned, no salt added","Beans, baked, canned, no salt added","baked, canned",,105,4.8,0.4,20.49,1008
175182,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/175182/nutrients,"Beans, baked, canned, plain or vegetarian","Beans, baked, canned, plain or vegetarian","baked, canned",,94,4.75,0.37,21.14,1008
175183,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/175183/nutrients,"Beans, baked, canned, with beef","Beans, baked, canned, with beef","baked, canned",,121,6.38,3.45,16.91,1008
175184,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/175184/nutrients,"Beans, baked, canned, with franks","Beans, baked, canned, with franks","baked, canned",,142,6.75,6.57,15.39,1008
175185,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/175185/nutrients,"Beans, baked, canned, with pork","Beans, baked, canned, with pork","baked, canned",,106,5.19,1.55,19.99,1008
173732,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/173732/nutrients,"Beans, baked, canned, with pork and sweet sauce","Beans, baked, canned, with pork and sweet sauce","baked, canned",,105,4.52,0.89,21.57,1008
173733,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/173733/nutrients,"Beans, baked, canned, with pork and tomato sauce","Beans, baked, canned, with pork and tomato sauce","baked, canned",,94,5.15,0.93,18.69,1008
173731,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/173731/nutrients,"Beans, baked, home prepared","Beans, baked, home prepared",baked,,155,5.54,5.15,21.63,1008
175188,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/175188/nutrients,"Beans, black turtle, mature seeds, canned","Beans, black turtle, mature seeds, canned",canned,,91,6.03,0.29,16.55,1008
175239,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/175239/nutrients,"Beans, black turtle, mature seeds, cooked, boiled, with salt","Beans, black turtle, mature seeds, cooked, boiled, with salt","cooked, boiled",,130,8.18,0.35,24.35,1008
175187,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/175187/nutrients,"Beans, black turtle, mature seeds, cooked, boiled, without salt","Beans, black turtle, mature seeds, cooked, boiled, without salt","cooked, boiled",,130,8.18,0.35,24.35,1008
175186,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/175186/nutrients,"Beans, black turtle, mature seeds, raw","Beans, black turtle, mature seeds, raw",raw,,339,21.25,0.9,63.25,1008
175238,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/175238/nutrients,"Beans, black, mature seeds, canned, low sodium","Beans, black, mature seeds, canned, low sodium",canned,,91,6.03,0.29,16.55,1008
175237,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/175237/nutrients,"Beans, black, mature seeds, cooked, boiled, with salt","Beans, black, mature seeds, cooked, boiled, with salt","cooked, boiled",,132,8.86,0.54,23.71,1008
173735,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/173735/nutrients,"Beans, black, mature seeds, cooked, boiled, without salt","Beans, black, mature seeds, cooked, boiled, without salt","cooked, boiled",,132,8.86,0.54,23.71,1008
173734,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/173734/nutrients,"Beans, black, mature seeds, raw","Beans, black, mature seeds, raw",raw,,341,21.6,1.42,62.36,1008
169065,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/169065/nutrients,"Beans, chili, barbecue, ranch style, cooked","Beans, chili, barbecue, ranch style, cooked",cooked,,97,5,1,16.9,1008
173737,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/173737/nutrients,"Beans, cranberry (roman), mature seeds, canned","Beans, cranberry (roman), mature seeds, canned",canned,,83,5.54,0.28,15.12,1008
175240,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/175240/nutrients,"Beans, cranberry (roman), mature seeds, cooked, boiled, with salt","Beans, cranberry (roman), mature seeds, cooked, boiled, with salt","cooked, boiled",,136,9.34,0.46,24.46,1008
173736,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/173736/nutrients,"Beans, cranberry (roman), mature seeds, cooked, boiled, without salt","Beans, cranberry (roman), mature seeds, cooked, boiled, without salt","cooked, boiled",,136,9.34,0.46,24.46,1008
175189,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/175189/nutrients,"Beans, cranberry (roman), mature seeds, raw","Beans, cranberry (roman), mature seeds, raw",raw,,335,23.03,1.23,60.05,1008
168574,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/168574/nutrients,"Beans, fava, in pod, raw","Beans, fava, in pod, raw",raw,,88,7.92,0.73,17.63,1008
175241,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/175241/nutrients,"Beans, french, mature seeds, cooked, boiled, with salt","Beans, french, mature seeds, cooked, boiled, with salt","cooked, boiled",,129,7.05,0.76,24.02,1008
173739,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/173739/nutrients,"Beans, french, mature seeds, cooked, boiled, without salt","Beans, french, mature seeds, cooked, boiled, without salt","cooked, boiled",,129,7.05,0.76,24.02,1008
173738,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/173738/nutrients,"Beans, french, mature seeds, raw","Beans, french, mature seeds, raw",raw,,343,18.81,2.02,64.11,1008
175192,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/175192/nutrients,"Beans, great northern, mature seeds, canned","Beans, great northern, mature seeds, canned",canned,,114,7.37,0.39,21.02,1008
173791,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/173791/nutrients,"Beans, great northern, mature seeds, canned, low sodium","Beans, great northern, mature seeds, canned, low sodium",canned,,114,7.37,0.39,21.02,1008
173790,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/173790/nutrients,"Beans, great northern, mature seeds, cooked, boiled, with salt","Beans, great northern, mature seeds, cooked, boiled, with salt","cooked, boiled",,118,8.33,0.45,21.09,1008
175191,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/175191/nutrients,"Beans, great northern, mature seeds, cooked, boiled, without salt","Beans, great northern, mature seeds, cooked, boiled, without salt","cooked, boiled",,118,8.33,0.45,21.09,1008
175190,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/175190/nutrients,"Beans, great northern, mature seeds, raw (Includes foods for USDA's Food Distribution Program)","Beans, great northern, mature seeds, raw (Includes foods for USDA's Food Distribution Program)",raw (Includes foods for USDA's Food Distribution Program),,339,21.86,1.14,62.37,1008
173741,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/173741/nutrients,"Beans, kidney, all types, mature seeds, canned","Beans, kidney, all types, mature seeds, canned",canned,,84,5.22,0.6,14.5,1008
173792,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/173792/nutrients,"Beans, kidney, all types, mature seeds, cooked, boiled, with salt","Beans, kidney, all types, mature seeds, cooked, boiled, with salt","cooked, boiled",,127,8.67,0.5,22.8,1008
173740,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/173740/nutrients,"Beans, kidney, all types, mature seeds, cooked, boiled, without salt","Beans, kidney, all types, mature seeds, cooked, boiled, without salt","cooked, boiled",,127,8.67,0.5,22.8,1008
175193,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/175193/nutrients,"Beans, kidney, all types, mature seeds, raw","Beans, kidney, all types, mature seeds, raw",raw,,333,23.58,0.83,60.01,1008
173793,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/173793/nutrients,"Beans, kidney, california red, mature seeds, cooked, boiled, with salt","Beans, kidney, california red, mature seeds, cooked, boiled, with salt","cooked, boiled",,124,9.13,0.09,22.41,1008
173743,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/173743/nutrients,"Beans, kidney, california red, mature seeds, cooked, boiled, without salt","Beans, kidney, california red, mature seeds, cooked, boiled, without salt","cooked, boiled",,124,9.13,0.09,22.41,1008
173742,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/173742/nutrients,"Beans, kidney, california red, mature seeds, raw","Beans, kidney, california red, mature seeds, raw",raw,,330,24.37,0.25,59.8,1008
169315,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/169315/nutrients,"Beans, kidney, mature seeds, sprouted, cooked, boiled, drained, with salt","Beans, kidney, mature seeds, sprouted, cooked, boiled, drained, with salt","cooked, boiled",,33,4.83,0.58,4.72,1008
168395,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/168395/nutrients,"Beans, kidney, mature seeds, sprouted, cooked, boiled, drained, without salt","Beans, kidney, mature seeds, sprouted, cooked, boiled, drained, without salt","cooked, boiled",,33,4.83,0.58,4.72,1008
169213,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/169213/nutrients,"Beans, kidney, mature seeds, sprouted, raw","Beans, kidney, mature seeds, sprouted, raw",raw,,29,4.2,0.5,4.1,1008
174285,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/174285/nutrients,"Beans, kidney, red, mature seeds, canned, drained solids","Beans, kidney, red, mature seeds, canned, drained solids",canned,,124,7.98,1.05,21.49,1008
175243,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/175243/nutrients,"Beans, kidney, red, mature seeds, canned, drained solids, rinsed in tap water","Beans, kidney, red, mature seeds, canned, drained solids, rinsed in tap water",canned,,121,8.12,0.93,20.8,1008
175245,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/175245/nutrients,"Beans, kidney, red, mature seeds, canned, solids and liquid, low sodium","Beans, kidney, red, mature seeds, canned, solids and liquid, low sodium",canned,,81,5.22,0.36,14.83,1008
175195,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/175195/nutrients,"Beans, kidney, red, mature seeds, canned, solids and liquids","Beans, kidney, red, mature seeds, canned, solids and liquids",canned,,81,5.22,0.36,14.83,1008
175242,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/175242/nutrients,"Beans, kidney, red, mature seeds, cooked, boiled, with salt","Beans, kidney, red, mature seeds, cooked, boiled, with salt","cooked, boiled",,127,8.67,0.5,22.8,1008
175194,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/175194/nutrients,"Beans, kidney, red, mature seeds, cooked, boiled, without salt","Beans, kidney, red, mature seeds, cooked, boiled, without salt","cooked, boiled",,127,8.67,0.5,22.8,1008
173744,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/173744/nutrients,"Beans, kidney, red, mature seeds, raw","Beans, kidney, red, mature seeds, raw",raw,,337,22.53,1.06,61.29,1008
175244,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/175244/nutrients,"Beans, kidney, royal red, mature seeds, cooked, boiled with salt","Beans, kidney, royal red, mature seeds, cooked, boiled with salt","cooked, boiled with salt",,123,9.49,0.17,21.85,1008
175197,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/175197/nutrients,"Beans, kidney, royal red, mature seeds, cooked, boiled, without salt","Beans, kidney, royal red, mature seeds, cooked, boiled, without salt","cooked, boiled",,123,9.49,0.17,21.85,1008
175196,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/175196/nutrients,"Beans, kidney, royal red, mature seeds, raw","Beans, kidney, royal red, mature seeds, raw",raw,,329,25.33,0.45,58.33,1008
169885,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/169885/nutrients,"Beans, liquid from stewed kidney beans","Beans, liquid from stewed kidney beans",liquid from stewed kidney beans,,47,1.8,3.2,2.8,1008
170079,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/170079/nutrients,"Beans, mung, mature seeds, sprouted, canned, drained solids","Beans, mung, mature seeds, sprouted, canned, drained solids",canned,,12,1.4,0.06,2.14,1008
173747,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/173747/nutrients,"Beans, navy, mature seeds, canned","Beans, navy, mature seeds, canned",canned,,113,7.53,0.43,20.45,1008
173794,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/173794/nutrients,"Beans, navy, mature seeds, cooked, boiled, with salt","Beans, navy, mature seeds, cooked, boiled, with salt","cooked, boiled",,140,8.23,0.62,26.05,1008
173746,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/173746/nutrients,"Beans, navy, mature seeds, cooked, boiled, without salt","Beans, navy, mature seeds, cooked, boiled, without salt","cooked, boiled",,140,8.23,0.62,26.05,1008
173745,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/173745/nutrients,"Beans, navy, mature seeds, raw","Beans, navy, mature seeds, raw",raw,,337,22.33,1.5,60.75,1008
168500,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/168500/nutrients,"Beans, navy, mature seeds, sprouted, cooked, boiled, drained, with salt","Beans, navy, mature seeds, sprouted, cooked, boiled, drained, with salt","cooked, boiled",,78,7.07,0.81,15.01,1008
169140,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/169140/nutrients,"Beans, navy, mature seeds, sprouted, cooked, boiled, drained, without salt","Beans, navy, mature seeds, sprouted, cooked, boiled, drained, without salt","cooked, boiled",,78,7.07,0.81,15.01,1008
169139,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/169139/nutrients,"Beans, navy, mature seeds, sprouted, raw","Beans, navy, mature seeds, sprouted, raw",raw,,67,6.15,0.7,13.05,1008
173795,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/173795/nutrients,"Beans, pink, mature seeds, cooked, boiled, with salt","Beans, pink, mature seeds, cooked, boiled, with salt","cooked, boiled",,149,9.06,0.49,27.91,1008
175198,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/175198/nutrients,"Beans, pink, mature seeds, cooked, boiled, without salt","Beans, pink, mature seeds, cooked, boiled, without salt","cooked, boiled",,149,9.06,0.49,27.91,1008
173748,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/173748/nutrients,"Beans, pink, mature seeds, raw","Beans, pink, mature seeds, raw",raw,,343,20.96,1.13,64.19,1008
174286,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/174286/nutrients,"Beans, pinto, canned, drained solids","Beans, pinto, canned, drained solids",canned,,114,6.99,0.9,20.22,1008
168501,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/168501/nutrients,"Beans, pinto, immature seeds, frozen, cooked, boiled, drained, with salt","Beans, pinto, immature seeds, frozen, cooked, boiled, drained, with salt","frozen, cooked, boiled",,162,9.31,0.48,30.87,1008
169959,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/169959/nutrients,"Beans, pinto, immature seeds, frozen, cooked, boiled, drained, without salt","Beans, pinto, immature seeds, frozen, cooked, boiled, drained, without salt","frozen, cooked, boiled",,162,9.31,0.48,30.87,1008
169958,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/169958/nutrients,"Beans, pinto, immature seeds, frozen, unprepared","Beans, pinto, immature seeds, frozen, unprepared",frozen,,170,9.8,0.5,32.5,1008
173797,USDA FoodData Central SR Legacy,2018-04,https://fdc.nal.usda.gov/food-details/173797/nutrients,"Beans, pinto, mature seeds, canned, drained solids, rinsed in tap water","Beans, pinto, mature seeds, canned, drained solids, rinsed in tap water",canned,,117,7.04,0.97,20.77,1008
